fields.centroid;Année;Type EPCI;CODE GRAND SECTEUR;Code Departement;fields.nombre_de_mailles_secretisees;Nom COMMUNE;Nom Departement;Code EPCI;Code Region;Code COMMUNE;CODE SECTEUR NAF2;CODE CATEGORIE CONSOMMATION;Nb sites;Nom Region;Conso moyenne (MWh);Conso totale (MWh);Nom EPCI;geometry.type;geometry_coord;Superficie des logements 30 à 40 m2;Residences principales apres 2016;Residences principales de 2006 a 2015;Residences principales de 1991 a 2005;Superficie des logements 60 à 80 m2;Residences principales de 1946 a 1970;Residences principales avant 1919;Residences principales de 1971 a 1990;Superficie des logements 40 à 60 m2;Superficie des logements < 30 m2;Nombre d'habitants;Taux de logements collectifs;Residences principales de 1919 a 1945;Superficie des logements > 100 m2;Taux de résidences principales;Superficie des logements 80 à 100 m2;Taux de chauffage électrique;Conso moyenne usages thermosensibles (MWh);Conso moyenne corrigée de l'aléa climatique  usages thermosensibles (MWh);DJU à TR;Conso totale corrigée de l'aléa climatique  usages thermosensibles (MWh);Part thermosensible (%);Conso totale  usages thermosensibles (MWh);Thermosensibilité totale (kWh/DJU);Conso totale  usages non thermosensibles (MWh);Thermosensibilité moyenne (kWh/DJU);Conso moyenne  usages non thermosensibles (MWh);DJU à TN
[45.687687096, 6.34454297];2018;CA;TERTIAIRE;73;0;Mercury;Savoie;200068997;84;73154;84;ENT;5.0;Auvergne-Rhône-Alpes;55.268909624346875;276.34454812173436;CA Arlysère;Point;[6.34454297, 45.687687096];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.687687096, 6.34454297];2018;CA;TERTIAIRE;73;0;Mercury;Savoie;200068997;84;73154;;PRO;80.0;Auvergne-Rhône-Alpes;4.0316999794480015;322.5359983558401;CA Arlysère;Point;[6.34454297, 45.687687096];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.687687096, 6.34454297];2018;CA;RESIDENTIEL;73;0;Mercury;Savoie;200068997;84;73154;;RES;1577.0;Auvergne-Rhône-Alpes;6.698431816400355;10563.426974463358;CA Arlysère;Point;[6.34454297, 45.687687096];1.74587620578778;0.499180064308682;13.3287540192926;19.9386736334405;14.8797668810289;11.4254662379421;16.819654340836;32.9784083601286;7.37496784565916;0.952234726688103;2974.0;16.0084342294071;5.00986334405145;52.6661897106109;94.960230060241;22.3809726688103;30.3455225080386;2.950403080031376;3.1443857285604757;2092.1090833333324;4958.69629393987;44.05;4652.78565720948;2223.96895758239;3.7480287363689784;1.4102529851505325;5910.641317253879;2229.66075
[45.174184052, 6.648379473];2018;CC;INDUSTRIE;73;0;Modane;Savoie;200070340;84;73157;43;ENT;1.0;Auvergne-Rhône-Alpes;12.061388252881663;12.061388252881663;CC Haute-Maurienne Vanoise;Point;[6.648379473, 45.174184052];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.174184052, 6.648379473];2018;CC;TERTIAIRE;73;0;Modane;Savoie;200070340;84;73157;72;ENT;1.0;Auvergne-Rhône-Alpes;123.48580852712875;123.48580852712875;CC Haute-Maurienne Vanoise;Point;[6.648379473, 45.174184052];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.174184052, 6.648379473];2018;CC;INCONNU;73;0;Modane;Savoie;200070340;84;73157;;PRO;91.0;Auvergne-Rhône-Alpes;4.112157750093075;374.2063552584698;CC Haute-Maurienne Vanoise;Point;[6.648379473, 45.174184052];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.524037687, 5.910737214];2018;CA;TERTIAIRE;73;0;Montagnole;Savoie;200069110;84;73160;;PRO;30.0;Auvergne-Rhône-Alpes;6.480761849085229;194.42285547255688;CA Chambéry Métropole-Coeur des Bauges;Point;[5.910737214, 45.524037687];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.466567515, 6.598670154];2018;CC;TERTIAIRE;73;0;Montagny;Savoie;200040798;84;73161;;PRO;22.0;Auvergne-Rhône-Alpes;6.20213651538673;136.44700333850807;CC Val Vanoise;Point;[6.598670154, 45.466567515];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.619452411, 6.265916816];2018;CA;TERTIAIRE;73;0;Montailleur;Savoie;200068997;84;73162;93;ENT;1.0;Auvergne-Rhône-Alpes;39.838559496298856;39.838559496298856;CA Arlysère;Point;[6.265916816, 45.619452411];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.709373331, 5.990558345];2018;CA;TERTIAIRE;73;0;Montcel;Savoie;200068674;84;73164;49;ENT;2.0;Auvergne-Rhône-Alpes;45.41139260796626;90.82278521593253;CA Grand Lac - CA du Lac du Bourget;Point;[5.990558345, 45.709373331];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.709373331, 5.990558345];2018;CA;AGRICULTURE;73;0;Montcel;Savoie;200068674;84;73164;;PRO;8.0;Auvergne-Rhône-Alpes;13.63243793110304;109.05950344882432;CA Grand Lac - CA du Lac du Bourget;Point;[5.990558345, 45.709373331];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.723846559, 5.933946469];2018;CA;INDUSTRIE;73;0;Grésy-sur-Aix;Savoie;200068674;84;73128;11;ENT;1.0;Auvergne-Rhône-Alpes;2997.0548333333336;2997.0548333333336;CA Grand Lac - CA du Lac du Bourget;Point;[5.933946469, 45.723846559];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.723846559, 5.933946469];2018;CA;INDUSTRIE;73;0;Grésy-sur-Aix;Savoie;200068674;84;73128;25;ENT;2.0;Auvergne-Rhône-Alpes;236.44342447276566;472.8868489455313;CA Grand Lac - CA du Lac du Bourget;Point;[5.933946469, 45.723846559];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.723846559, 5.933946469];2018;CA;INDUSTRIE;73;0;Grésy-sur-Aix;Savoie;200068674;84;73128;43;ENT;2.0;Auvergne-Rhône-Alpes;38.73884605345884;77.47769210691769;CA Grand Lac - CA du Lac du Bourget;Point;[5.933946469, 45.723846559];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.723846559, 5.933946469];2018;CA;AGRICULTURE;73;0;Grésy-sur-Aix;Savoie;200068674;84;73128;;PRO;6.0;Auvergne-Rhône-Alpes;33.703105482155046;202.2186328929303;CA Grand Lac - CA du Lac du Bourget;Point;[5.933946469, 45.723846559];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.723846559, 5.933946469];2018;CA;INDUSTRIE;73;0;Grésy-sur-Aix;Savoie;200068674;84;73128;;PRO;23.0;Auvergne-Rhône-Alpes;11.977129361519596;275.4739753149507;CA Grand Lac - CA du Lac du Bourget;Point;[5.933946469, 45.723846559];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.601128841, 6.24595398];2018;CA;INCONNU;73;0;Grésy-sur-Isère;Savoie;200068997;84;73129;;PRO;11.0;Auvergne-Rhône-Alpes;5.6916259577459485;62.60788553520543;CA Arlysère;Point;[6.24595398, 45.601128841];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.764037166, 6.615272067];2018;CA;INDUSTRIE;73;0;Hauteluce;Savoie;200068997;84;73132;10;ENT;4.0;Auvergne-Rhône-Alpes;174.72152497764645;698.8860999105858;CA Arlysère;Point;[6.615272067, 45.764037166];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.764037166, 6.615272067];2018;CA;INDUSTRIE;73;0;Hauteluce;Savoie;200068997;84;73132;35;ENT;2.0;Auvergne-Rhône-Alpes;6.405055913558555;12.81011182711711;CA Arlysère;Point;[6.615272067, 45.764037166];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.764037166, 6.615272067];2018;CA;TERTIAIRE;73;0;Hauteluce;Savoie;200068997;84;73132;55;ENT;10.0;Auvergne-Rhône-Alpes;217.61453940294;2176.1453940294;CA Arlysère;Point;[6.615272067, 45.764037166];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.764037166, 6.615272067];2018;CA;TERTIAIRE;73;0;Hauteluce;Savoie;200068997;84;73132;84;ENT;2.0;Auvergne-Rhône-Alpes;139.6237275711896;279.2474551423792;CA Arlysère;Point;[6.615272067, 45.764037166];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.24308041, 6.309864459];2018;CC;INDUSTRIE;73;0;Fontcouverte-la-Toussuire;Savoie;200070464;84;73116;10;ENT;2.0;Auvergne-Rhône-Alpes;45.972871125993755;91.94574225198751;CC Coeur de Maurienne Arvan;Point;[6.309864459, 45.24308041];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.178892659, 6.638147522];2018;CC;TERTIAIRE;73;0;Fourneaux;Savoie;200070340;84;73117;47;ENT;2.0;Auvergne-Rhône-Alpes;552.2038745263669;1104.4077490527338;CC Haute-Maurienne Vanoise;Point;[6.638147522, 45.178892659];;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2018;CC;TERTIAIRE;73;0;Francin;Savoie;200041010;84;73118;69;ENT;1.0;Auvergne-Rhône-Alpes;106.46008537643112;106.46008537643112;CC Coeur de Savoie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2018;CC;TERTIAIRE;73;0;Francin;Savoie;200041010;84;73118;79;ENT;1.0;Auvergne-Rhône-Alpes;36.93773155971658;36.93773155971658;CC Coeur de Savoie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2018;CC;INDUSTRIE;73;0;Francin;Savoie;200041010;84;73118;;PRO;5.0;Auvergne-Rhône-Alpes;11.301233032201441;56.50616516100721;CC Coeur de Savoie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2018;CC;RESIDENTIEL;73;0;Francin;Savoie;200041010;84;73118;;RES;462.0;Auvergne-Rhône-Alpes;5.565173350650497;2571.1100880005297;CC Coeur de Savoie;;;2.22223530001914;7.77776750236592;6.94445028274664;30.8333256267744;16.3888802482016;7.77776750236591;10.8333480458549;29.7222360006154;8.61111274583572;1.11111765000957;907.0;22.1324980583058;6.11110503927683;49.1666687684555;96.6191845612443;22.500013311329;26.6666554571264;;;;;;;;;;;
[45.632697308, 6.311591459];2018;CA;TERTIAIRE;73;0;Frontenex;Savoie;200068997;84;73121;70;ENT;1.0;Auvergne-Rhône-Alpes;43.43917398746629;43.43917398746629;CA Arlysère;Point;[6.311591459, 45.632697308];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.632697308, 6.311591459];2018;CA;TERTIAIRE;73;0;Frontenex;Savoie;200068997;84;73121;84;ENT;3.0;Auvergne-Rhône-Alpes;69.18700599068227;207.5610179720468;CA Arlysère;Point;[6.311591459, 45.632697308];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.632697308, 6.311591459];2018;CA;TERTIAIRE;73;0;Frontenex;Savoie;200068997;84;73121;86;ENT;1.0;Auvergne-Rhône-Alpes;89.58181011646808;89.58181011646808;CA Arlysère;Point;[6.311591459, 45.632697308];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.632697308, 6.311591459];2018;CA;AGRICULTURE;73;1;Frontenex;Savoie;200068997;84;73121;;PRO;;Auvergne-Rhône-Alpes;;;CA Arlysère;Point;[6.311591459, 45.632697308];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.632697308, 6.311591459];2018;CA;INDUSTRIE;73;0;Frontenex;Savoie;200068997;84;73121;;PRO;28.0;Auvergne-Rhône-Alpes;7.851485034585705;219.84158096839974;CA Arlysère;Point;[6.311591459, 45.632697308];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.632697308, 6.311591459];2018;CA;TERTIAIRE;73;0;Frontenex;Savoie;200068997;84;73121;;PRO;150.0;Auvergne-Rhône-Alpes;7.968737931536187;1195.310689730428;CA Arlysère;Point;[6.311591459, 45.632697308];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.592594061, 6.209594441];2018;CC;TERTIAIRE;73;0;Fréterive;Savoie;200041010;84;73120;;PRO;21.0;Auvergne-Rhône-Alpes;5.048374478767307;106.01586405411344;CC Coeur de Savoie;Point;[6.209594441, 45.592594061];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.652936677, 6.349964596];2018;CA;TERTIAIRE;73;0;Gilly-sur-Isère;Savoie;200068997;84;73124;38;ENT;1.0;Auvergne-Rhône-Alpes;263.0672650139909;263.0672650139909;CA Arlysère;Point;[6.349964596, 45.652936677];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.652936677, 6.349964596];2018;CA;TERTIAIRE;73;0;Gilly-sur-Isère;Savoie;200068997;84;73124;45;ENT;3.0;Auvergne-Rhône-Alpes;32.54306451109706;97.62919353329117;CA Arlysère;Point;[6.349964596, 45.652936677];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.652936677, 6.349964596];2018;CA;TERTIAIRE;73;0;Gilly-sur-Isère;Savoie;200068997;84;73124;;PRO;139.0;Auvergne-Rhône-Alpes;13.262283502127582;1843.457406795734;CA Arlysère;Point;[6.349964596, 45.652936677];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.536092557, 5.791839111];2018;CC;TERTIAIRE;73;0;Lépin-le-Lac;Savoie;247300668;84;73145;56;ENT;1.0;Auvergne-Rhône-Alpes;25.436912106195;25.436912106195;CC du Lac d'Aiguebelette (Ccla);Point;[5.791839111, 45.536092557];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.536092557, 5.791839111];2018;CC;INCONNU;73;1;Lépin-le-Lac;Savoie;247300668;84;73145;;PRO;;Auvergne-Rhône-Alpes;;;CC du Lac d'Aiguebelette (Ccla);Point;[5.791839111, 45.536092557];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.536092557, 5.791839111];2018;CC;INDUSTRIE;73;0;Lépin-le-Lac;Savoie;247300668;84;73145;;PRO;3.0;Auvergne-Rhône-Alpes;32.5001517413958;97.50045522418739;CC du Lac d'Aiguebelette (Ccla);Point;[5.791839111, 45.536092557];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.614706229, 5.779111616];2018;CC;TERTIAIRE;73;1;Marcieux;Savoie;247300668;84;73152;;PRO;;Auvergne-Rhône-Alpes;;;CC du Lac d'Aiguebelette (Ccla);Point;[5.779111616, 45.614706229];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.37013803, 6.587395942];2018;CC;TERTIAIRE;73;0;Les Allues;Savoie;200040798;84;73015;68;ENT;183.0;Auvergne-Rhône-Alpes;113.1311778823389;20703.00555246802;CC Val Vanoise;Point;[6.587395942, 45.37013803];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.37013803, 6.587395942];2018;CC;TERTIAIRE;73;0;Les Allues;Savoie;200040798;84;73015;90;ENT;3.0;Auvergne-Rhône-Alpes;38.09732074621779;114.29196223865335;CC Val Vanoise;Point;[6.587395942, 45.37013803];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.37013803, 6.587395942];2018;CC;TERTIAIRE;73;0;Les Allues;Savoie;200040798;84;73015;95;ENT;1.0;Auvergne-Rhône-Alpes;112.48519108257038;112.48519108257038;CC Val Vanoise;Point;[6.587395942, 45.37013803];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.37013803, 6.587395942];2018;CC;TERTIAIRE;73;0;Les Allues;Savoie;200040798;84;73015;97;ENT;1.0;Auvergne-Rhône-Alpes;164.0207893279631;164.0207893279631;CC Val Vanoise;Point;[6.587395942, 45.37013803];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.460346678, 6.443364688];2018;CC;INDUSTRIE;73;0;Les Avanchers-Valmorel;Savoie;247300015;84;73024;10;ENT;1.0;Auvergne-Rhône-Alpes;32.592948399004904;32.592948399004904;CC des Vallées d'Aigueblanche;Point;[6.443364688, 45.460346678];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.460346678, 6.443364688];2018;CC;TERTIAIRE;73;0;Les Avanchers-Valmorel;Savoie;247300015;84;73024;47;ENT;1.0;Auvergne-Rhône-Alpes;57.04634465057287;57.04634465057287;CC des Vallées d'Aigueblanche;Point;[6.443364688, 45.460346678];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.460346678, 6.443364688];2018;CC;TERTIAIRE;73;0;Les Avanchers-Valmorel;Savoie;247300015;84;73024;94;ENT;1.0;Auvergne-Rhône-Alpes;199.28183333333334;199.28183333333334;CC des Vallées d'Aigueblanche;Point;[6.443364688, 45.460346678];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.355820833, 6.497861696];2018;CC;INDUSTRIE;73;0;Les Belleville;Savoie;200023299;84;73257;41;ENT;2.0;Auvergne-Rhône-Alpes;82.60697517014849;165.21395034029698;CC Coeur de Tarentaise;Point;[6.497861696, 45.355820833];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.355820833, 6.497861696];2018;CC;TERTIAIRE;73;0;Les Belleville;Savoie;200023299;84;73257;82;ENT;1.0;Auvergne-Rhône-Alpes;15.266522559341421;15.266522559341421;CC Coeur de Tarentaise;Point;[6.497861696, 45.355820833];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.355820833, 6.497861696];2018;CC;TERTIAIRE;73;0;Les Belleville;Savoie;200023299;84;73257;88;ENT;1.0;Auvergne-Rhône-Alpes;82.71260050198298;82.71260050198298;CC Coeur de Tarentaise;Point;[6.497861696, 45.355820833];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.355820833, 6.497861696];2018;CC;INCONNU;73;0;Les Belleville;Savoie;200023299;84;73257;;PRO;954.0;Auvergne-Rhône-Alpes;4.7588513169320334;4539.94415635316;CC Coeur de Tarentaise;Point;[6.497861696, 45.355820833];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.355820833, 6.497861696];2018;CC;TERTIAIRE;73;0;Les Belleville;Savoie;200023299;84;73257;;PRO;1585.0;Auvergne-Rhône-Alpes;9.035587701983442;14321.406507643756;CC Coeur de Tarentaise;Point;[6.497861696, 45.355820833];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.355820833, 6.497861696];2018;CC;RESIDENTIEL;73;0;Les Belleville;Savoie;200023299;84;73257;;RES;9511.0;Auvergne-Rhône-Alpes;2.61296725065624;24851.931520991497;CC Coeur de Tarentaise;Point;[6.497861696, 45.355820833];9.27344419290534;7.47002946147723;6.97066600355672;27.1266827033152;24.817039587319;13.3908563224063;5.02566590725289;36.8438739560496;16.3018025603628;5.27412978623473;2958.0;89.2009461850767;3.17222564594201;26.8477163664123;9.83666078804858;17.4858750012272;30.9251230609299;1.082691971592167;1.153876637040795;2092.1090833333415;10974.520694895;41.44;10297.4833418131;4922.05852163607;1.530275279064073;0.5175121986790105;14554.448179178398;2229.660750000006
[45.606475785, 6.711897466];2018;CC;RESIDENTIEL;73;0;Les Chapelles;Savoie;247300254;84;73077;;RES;318.0;Auvergne-Rhône-Alpes;6.506225351420074;2068.9796617515835;CC de Haute-Tarentaise;Point;[6.711897466, 45.606475785];2.62008733624454;4.36681222707424;13.1004366812227;50.6550218340611;14.8471615720524;7.4235807860262;5.24017467248908;18.3406113537118;13.9737991266376;1.74672489082969;540.0;24.5562130177515;0.873362445414847;46.7248908296943;76.0797342192691;20.0873362445415;24.0174672489083;;;;;;;;;;;
[45.389620293, 6.287608791];2018;CC;TERTIAIRE;73;0;Les Chavannes-en-Maurienne;Savoie;247300361;84;73083;71;ENT;1.0;Auvergne-Rhône-Alpes;33.70057150246161;33.70057150246161;CC du Canton de la Chambre;Point;[6.287608791, 45.389620293];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.389620293, 6.287608791];2018;CC;RESIDENTIEL;73;0;Les Chavannes-en-Maurienne;Savoie;247300361;84;73083;;RES;147.0;Auvergne-Rhône-Alpes;5.323455486114106;782.5479564587736;CC du Canton de la Chambre;Point;[6.287608791, 45.389620293];0.0;2.80366524595478;12.1495656817033;6.54204449021234;28.0374152578735;16.8224682246822;3.73828389446685;57.0093538144684;4.67290254297892;1.86914194723343;247.0;11.6035853374983;0.934618648512066;32.7102224510617;57.9740027141542;32.7103178008524;19.626133470637;;;;;;;;;;;
[45.64070537, 5.995634455];2018;CA;TERTIAIRE;73;0;Les Déserts;Savoie;200069110;84;73098;56;ENT;3.0;Auvergne-Rhône-Alpes;63.70362834400166;191.11088503200497;CA Chambéry Métropole-Coeur des Bauges;Point;[5.995634455, 45.64070537];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.64070537, 5.995634455];2018;CA;TERTIAIRE;73;0;Les Déserts;Savoie;200069110;84;73098;93;ENT;1.0;Auvergne-Rhône-Alpes;28.72277449681286;28.72277449681286;CA Chambéry Métropole-Coeur des Bauges;Point;[5.995634455, 45.64070537];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.491600475, 6.003573744];2018;CC;INDUSTRIE;73;0;Les Marches;Savoie;200041010;84;73151;43;ENT;1.0;Auvergne-Rhône-Alpes;18.509810016365375;18.509810016365375;CC Coeur de Savoie;Point;[6.003573744, 45.491600475];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.491600475, 6.003573744];2018;CC;TERTIAIRE;73;0;Les Marches;Savoie;200041010;84;73151;71;ENT;1.0;Auvergne-Rhône-Alpes;79.7554494381969;79.7554494381969;CC Coeur de Savoie;Point;[6.003573744, 45.491600475];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.491600475, 6.003573744];2018;CC;INDUSTRIE;73;0;Les Marches;Savoie;200041010;84;73151;;PRO;27.0;Auvergne-Rhône-Alpes;8.149012166360125;220.02332849172336;CC Coeur de Savoie;Point;[6.003573744, 45.491600475];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.491600475, 6.003573744];2018;CC;RESIDENTIEL;73;0;Les Marches;Savoie;200041010;84;73151;;RES;1255.0;Auvergne-Rhône-Alpes;5.8207106136430316;7304.991820122005;CC Coeur de Savoie;Point;[6.003573744, 45.491600475];3.13448305343841;7.38119767260788;4.14560360305517;35.6926250042463;12.9423658897369;14.1557084715823;13.2456989380798;20.9302296590305;8.69565127056749;1.11223156573104;2493.0;18.6923424409203;4.44893665139803;51.8705745750621;92.6356863303257;22.244693645464;25.581398731131;1.5614511323239282;1.6418209148511713;1702.898500000007;2060.48524813822;26.83;1959.62117106653;1150.75629643606;4.259259481319104;0.9169372879968606;5345.370649055475;1790.5487500000029
[45.466540002, 6.058482357];2018;CC;INCONNU;73;1;Les Mollettes;Savoie;200041010;84;73159;;PRO;;Auvergne-Rhône-Alpes;;;CC Coeur de Savoie;Point;[6.058482357, 45.466540002];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.466540002, 6.058482357];2018;CC;INDUSTRIE;73;1;Les Mollettes;Savoie;200041010;84;73159;;PRO;;Auvergne-Rhône-Alpes;;;CC Coeur de Savoie;Point;[6.058482357, 45.466540002];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.451904578, 5.743080766];2018;CC;TERTIAIRE;73;0;Les Échelles;Savoie;200040111;84;73105;49;ENT;1.0;Auvergne-Rhône-Alpes;9.604234498837203;9.604234498837203;CC Coeur de Chartreuse;Point;[5.743080766, 45.451904578];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.707254639, 6.102889786];2018;CA;INDUSTRIE;73;0;Lescheraines;Savoie;200069110;84;73146;22;ENT;1.0;Auvergne-Rhône-Alpes;109.13618448087396;109.13618448087396;CA Chambéry Métropole-Coeur des Bauges;Point;[6.102889786, 45.707254639];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.707254639, 6.102889786];2018;CA;INDUSTRIE;73;0;Lescheraines;Savoie;200069110;84;73146;43;ENT;2.0;Auvergne-Rhône-Alpes;67.50901472662837;135.01802945325673;CA Chambéry Métropole-Coeur des Bauges;Point;[6.102889786, 45.707254639];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.707254639, 6.102889786];2018;CA;TERTIAIRE;73;0;Lescheraines;Savoie;200069110;84;73146;93;ENT;1.0;Auvergne-Rhône-Alpes;57.29591489848466;57.29591489848466;CA Chambéry Métropole-Coeur des Bauges;Point;[6.102889786, 45.707254639];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.648835024, 5.726560425];2018;CC;RESIDENTIEL;73;0;Loisieux;Savoie;247300262;84;73147;;RES;125.0;Auvergne-Rhône-Alpes;5.940440520499981;742.5550650624976;CC de Yenne;Point;[5.726560425, 45.648835024];1.23456790123457;0.0;13.5802469135802;11.1111111111111;17.2839506172839;8.64197530864197;44.4444444444444;19.7530864197531;3.7037037037037;0.0;194.0;5.31117958640023;2.46913580246914;55.5555555555556;72.1493009534396;22.2222222222222;17.2839506172839;;;;;;;;;;;
[45.508122648, 6.05520676];2018;CC;TERTIAIRE;73;0;Montmélian;Savoie;200041010;84;73171;49;ENT;3.0;Auvergne-Rhône-Alpes;57.027712541870514;171.08313762561153;CC Coeur de Savoie;Point;[6.05520676, 45.508122648];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.508122648, 6.05520676];2018;CC;TERTIAIRE;73;0;Montmélian;Savoie;200041010;84;73171;84;ENT;12.0;Auvergne-Rhône-Alpes;94.71722193605534;1136.606663232664;CC Coeur de Savoie;Point;[6.05520676, 45.508122648];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.678892745, 5.948078524];2018;CA;INCONNU;73;0;Mouxy;Savoie;200068674;84;73182;;PRO;10.0;Auvergne-Rhône-Alpes;11.881925955245634;118.81925955245634;CA Grand Lac - CA du Lac du Bourget;Point;[5.948078524, 45.678892745];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.486066851, 6.53668102];2018;CC;INDUSTRIE;73;0;Moûtiers;Savoie;200023299;84;73181;23;ENT;1.0;Auvergne-Rhône-Alpes;154.82481711237426;154.82481711237426;CC Coeur de Tarentaise;Point;[6.53668102, 45.486066851];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.486066851, 6.53668102];2018;CC;TERTIAIRE;73;0;Moûtiers;Savoie;200023299;84;73181;49;ENT;2.0;Auvergne-Rhône-Alpes;180.76228143863676;361.5245628772735;CC Coeur de Tarentaise;Point;[6.53668102, 45.486066851];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.486066851, 6.53668102];2018;CC;TERTIAIRE;73;0;Moûtiers;Savoie;200023299;84;73181;88;ENT;1.0;Auvergne-Rhône-Alpes;50.81831201215122;50.81831201215122;CC Coeur de Tarentaise;Point;[6.53668102, 45.486066851];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.486066851, 6.53668102];2018;CC;INDUSTRIE;73;0;Moûtiers;Savoie;200023299;84;73181;;PRO;42.0;Auvergne-Rhône-Alpes;9.190999785436256;386.0219909883228;CC Coeur de Tarentaise;Point;[6.53668102, 45.486066851];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.518233885, 5.979765709];2018;CC;TERTIAIRE;73;0;Myans;Savoie;200041010;84;73183;47;ENT;1.0;Auvergne-Rhône-Alpes;206.29558304299402;206.29558304299402;CC Coeur de Savoie;Point;[5.979765709, 45.518233885];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.518233885, 5.979765709];2018;CC;TERTIAIRE;73;0;Myans;Savoie;200041010;84;73183;94;ENT;1.0;Auvergne-Rhône-Alpes;56.84568799333014;56.84568799333014;CC Coeur de Savoie;Point;[5.979765709, 45.518233885];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.636710152, 5.934683065];2018;CA;INDUSTRIE;73;0;Méry;Savoie;200068674;84;73155;25;ENT;2.0;Auvergne-Rhône-Alpes;228.61565882025843;457.23131764051686;CA Grand Lac - CA du Lac du Bourget;Point;[5.934683065, 45.636710152];;;;;;;;;;;;;;;;;;;;;;;;;;;;
